doc_id,item,category,amount,price,discount
e0d1b5b58988,Полотенце,Текстиль,4,3463,1104.52
e0d1b5b58988,Ведро,Хозтовары,2,3744,633.46
e0d1b5b58988,Нож кухонный,Кухонная утварь,4,3258,2334.84
e0d1b5b58988,Контейнер для еды,Кухонная утварь,5,1447,0.0
e0d1b5b58988,Мусорные пакеты,Хозтовары,5,1196,1155.01
e0d1b5b58988,Полотенце,Текстиль,3,5270,0.0
e0d1b5b58988,Разделочная доска,Кухонная утварь,4,3314,1665.7
d172432fe25a,Кружка,Посуда,2,3293,0.0
cf8abdf43e83,Кружка,Посуда,2,1551,0.0
cf8abdf43e83,Ariel,Бытовая химия,4,6659,0.0
cf8abdf43e83,Fairy,Бытовая химия,1,1101,0.0
cf8abdf43e83,Сковорода,Посуда,3,11375,0.0
cf8abdf43e83,Швабра,Хозтовары,1,11754,656.08
cf8abdf43e83,Lenor,Бытовая химия,1,2146,0.0
cf8abdf43e83,Контейнер для еды,Кухонная утварь,3,823,310.83
9972cfda9e21,Контейнер для еды,Кухонная утварь,3,2065,0.0
9972cfda9e21,Ariel,Бытовая химия,5,6690,0.0
9972cfda9e21,Постельное белье,Текстиль,1,27690,4584.46
9972cfda9e21,Губка для посуды,Хозтовары,4,527,172.63
9972cfda9e21,Domestos,Бытовая химия,4,2418,0.0
b6e54aa691b8,Ariel,Бытовая химия,4,5916,0.0
b6e54aa691b8,Нож кухонный,Кухонная утварь,4,11973,0.0
b6e54aa691b8,Кастрюля,Посуда,3,9915,0.0
b6e54aa691b8,Нож кухонный,Кухонная утварь,1,9125,0.0
b6e54aa691b8,Lenor,Бытовая химия,1,3310,0.0
b6e54aa691b8,Сковорода,Посуда,2,14091,3070.67
c03f61c40ba2,Mr Proper,Бытовая химия,5,2356,0.0
c03f61c40ba2,Разделочная доска,Кухонная утварь,3,3016,1699.5
c03f61c40ba2,Плед,Текстиль,3,17936,0.0
85d929b77aa2,Domestos,Бытовая химия,3,1598,0.0
85d929b77aa2,Fairy,Бытовая химия,3,1115,0.0
7f7e0210bf10,Кастрюля,Посуда,1,24960,0.0
7f7e0210bf10,Нож кухонный,Кухонная утварь,2,7614,0.0
7f7e0210bf10,Губка для посуды,Хозтовары,4,484,0.0
7f7e0210bf10,Кружка,Посуда,4,1300,0.0
7f7e0210bf10,Губка для посуды,Хозтовары,3,661,174.04
7f7e0210bf10,Постельное белье,Текстиль,4,28057,0.0
4d0b1050ace1,Набор тарелок,Посуда,5,13928,0.0
4d0b1050ace1,Шторы,Текстиль,3,25437,0.0
4d0b1050ace1,Швабра,Хозтовары,3,4591,0.0
4d0b1050ace1,Lenor,Бытовая химия,3,3301,0.0
4d0b1050ace1,Ведро,Хозтовары,3,3069,0.0
4d0b1050ace1,Полотенце,Текстиль,4,3630,1093.49
4d0b1050ace1,Швабра,Хозтовары,4,5099,0.0
9fe62668dc3c,Lenor,Бытовая химия,2,2678,0.0
16c1fcaf650f,Ariel,Бытовая химия,3,3629,1573.82
16c1fcaf650f,Швабра,Хозтовары,3,8248,3482.43
16c1fcaf650f,Разделочная доска,Кухонная утварь,3,1582,486.9
16c1fcaf650f,Кастрюля,Посуда,1,19285,3205.74
16c1fcaf650f,Lenor,Бытовая химия,1,2551,475.14
a06ccc5d8e11,Швабра,Хозтовары,2,5877,1542.96
a06ccc5d8e11,Полотенце,Текстиль,4,3428,1186.85
a06ccc5d8e11,Плед,Текстиль,1,9114,1616.22
a06ccc5d8e11,Губка для посуды,Хозтовары,4,685,0.0
a06ccc5d8e11,Domestos,Бытовая химия,4,2431,0.0
2a0547b97547,Полотенце,Текстиль,4,4340,0.0
2a0547b97547,Шторы,Текстиль,2,41642,9947.75
2a0547b97547,Контейнер для еды,Кухонная утварь,4,1465,0.0
3c2ab3c33d2d,Полотенце,Текстиль,2,5737,0.0
3c2ab3c33d2d,Нож кухонный,Кухонная утварь,1,7548,0.0
3c2ab3c33d2d,Кружка,Посуда,2,1947,0.0
3c2ab3c33d2d,Губка для посуды,Хозтовары,3,716,0.0
3c2ab3c33d2d,Шторы,Текстиль,4,25372,0.0
3c2ab3c33d2d,Швабра,Хозтовары,4,9069,0.0
3eff03541777,Полотенце,Текстиль,2,2900,688.59
